id,weighting,tenure_type,region
20220019130,3277.4749960383374,housing association,North West
20220019132,1894.0460947554704,owner occupied,North East
20220019139,3603.6618458316016,owner occupied,North East
20220019141,4163.460019016845,owner occupied,North West
20220019142,3076.3723646689723,owner occupied,London
20220019145,1674.5726833895974,owner occupied,London
20220019150,1843.7264271687773,housing association,North West
20220019152,5329.400573324985,owner occupied,East Midlands
20220019156,2206.6336637011664,owner occupied,North West
20220019160,1745.080805668726,owner occupied,East
20220019161,1130.2286120314566,housing association,South West
20220019164,2201.1865308513707,owner occupied,Yorkshire and the Humber
20220019165,1488.5584671472413,owner occupied,East Midlands
20220019166,5053.517031318824,owner occupied,South East
20220019171,2597.760732100644,owner occupied,London
20220019181,733.376285630773,owner occupied,East Midlands
20220019182,430.1086435367072,private rented,East
20220019184,1658.4207052732602,owner occupied,North West
20220019187,1931.937789434273,owner occupied,South East
20220019189,5476.094100187914,local authority,East Midlands
20220019190,1363.551327369687,owner occupied,South East
20220019192,4173.073578369048,owner occupied,North West
20220019193,1903.503678988433,owner occupied,South West
20220019200,12840.739348436795,private rented,North West
20220019201,6506.272227246347,owner occupied,West Midlands
20220019203,1590.0534458087566,owner occupied,West Midlands
20220019204,5091.5208501954,owner occupied,East Midlands
20220019208,2892.5171228572262,owner occupied,East Midlands
20220019213,1643.1693798522235,owner occupied,East
20220019219,670.1534259946633,owner occupied,North East
20220019220,1779.6123166993636,private rented,West Midlands
20220019222,2096.3077815788715,owner occupied,South West
20220019223,2930.735535390505,owner occupied,South East
20220019224,8213.610943906468,owner occupied,Yorkshire and the Humber
20220019225,1429.1662517972045,owner occupied,South East
20220019230,7609.394382720239,owner occupied,London
20220019236,3682.422254527831,owner occupied,South East
20220019240,773.2905190295706,owner occupied,North East
20220019242,922.7904020160883,housing association,South West
20220019244,1584.5059850856169,owner occupied,East
20220019247,3551.776638622967,owner occupied,South East
20220019253,3277.469293800161,owner occupied,East Midlands
20220019258,793.9271015165513,housing association,West Midlands
20220019260,2140.173836415189,owner occupied,North West
20220019261,1244.9240226948384,private rented,East
20220019263,1851.4452940226993,housing association,North West
20220019267,2072.7939773442413,owner occupied,West Midlands
20220019268,2113.693756081415,owner occupied,South East
20220019269,2462.562390559619,owner occupied,West Midlands
20220019271,1056.2682489120002,owner occupied,North West
20220019276,2294.0517154731288,owner occupied,Yorkshire and the Humber
20220019279,3139.8712785602056,owner occupied,North West
20220019280,3009.641359670305,owner occupied,London
20220019283,1154.2927247587288,private rented,North West
20220019286,1070.6996093553848,private rented,East
20220019287,2322.2215061512297,private rented,South West
20220019291,719.9873938967634,local authority,South West
20220019292,2207.911865280442,owner occupied,Yorkshire and the Humber
20220019300,631.3071048881102,local authority,East
20220019304,3331.8445696026165,owner occupied,South East
20220019311,2675.23303971287,owner occupied,East Midlands
20220019312,4047.786101980388,owner occupied,East Midlands
20220019313,1598.3642257091371,owner occupied,South East
20220019318,1789.6107870583255,owner occupied,East
20220019321,1642.0843240108754,owner occupied,South West
20220019325,7514.414538371873,owner occupied,East
20220019331,1945.6679491526018,owner occupied,North West
20220019336,2696.158959829979,owner occupied,Yorkshire and the Humber
20220019339,4465.771688769576,owner occupied,North West
20220019340,1004.2870686270952,private rented,London
20220019345,921.5154403842902,owner occupied,South West
20220019351,2944.4966464384806,owner occupied,South East
20220019354,4049.060163736769,owner occupied,East Midlands
20220019358,825.9264254674528,owner occupied,East Midlands
20220019359,1770.1268665582502,owner occupied,South East
20220019363,1369.2605856916366,owner occupied,South East
20220019366,849.2182957899107,private rented,South East
20220019371,8332.682478989256,owner occupied,Yorkshire and the Humber
20220019374,1996.0117578702143,owner occupied,South West
20220019383,2842.5656598265937,local authority,London
20220019385,3901.5226505612595,owner occupied,South West
20220019386,3019.587260368817,owner occupied,North West
20220019387,2790.189646073599,housing association,North East
20220019389,2895.0593655437965,owner occupied,South West
20220019391,7189.701151472727,owner occupied,East
20220019393,3988.4156645566413,owner occupied,London
20220019395,4063.7143964547945,owner occupied,West Midlands
20220019396,2041.9113731838092,owner occupied,East
20220019397,1108.212476527628,owner occupied,South East
20220019398,1767.0064027879425,owner occupied,South East
20220019399,2150.6815087530167,local authority,East Midlands
20220019404,2104.603421899072,owner occupied,East Midlands
20220019405,4092.5502231999153,owner occupied,North West
20220019406,3192.7058135038574,private rented,South West
20220019407,1518.9577462757832,owner occupied,East
20220019410,1808.7295571004959,housing association,South East
20220019411,664.7423434959528,private rented,East
20220019415,3581.0222068187722,owner occupied,East Midlands
20220019422,2196.2888402189915,local authority,London
20220019428,1480.7134187728386,owner occupied,North West
20220019429,2075.3874983793144,owner occupied,East
20220019430,2040.139812587136,private rented,South East
20220019432,2519.8250271036973,owner occupied,South East
20220019434,1368.408974746235,local authority,South West
20220019435,564.2990759886115,owner occupied,East
20220019437,1159.9364310606209,housing association,Yorkshire and the Humber
20220019449,1390.1458620853116,owner occupied,Yorkshire and the Humber
20220019450,3465.397363791611,private rented,Yorkshire and the Humber
20220019452,941.4045820166184,owner occupied,North West
20220019455,2490.0564555152373,owner occupied,East
20220019456,1970.4526974784726,owner occupied,North West
20220019457,1832.46688713963,owner occupied,South West
20220019460,3200.9314459604097,owner occupied,North West
20220019465,1648.909466976198,owner occupied,Yorkshire and the Humber
20220019466,1401.9498545973815,housing association,North West
20220019467,3478.1310346821133,owner occupied,South East
20220019471,3680.7771840327764,private rented,East Midlands
20220019478,2691.3925087428374,owner occupied,East Midlands
20220019480,1493.9160159895807,owner occupied,East
20220019481,4470.568958242307,private rented,Yorkshire and the Humber
20220019489,1378.94448255042,owner occupied,South West
20220019490,5581.105099386141,private rented,North West
20220019494,3108.667082049819,private rented,North West
20220019495,1036.6555755998008,private rented,North West
20220019514,1448.5945531734906,local authority,East
20220019516,940.9257158095812,owner occupied,West Midlands
20220019519,1405.8020044513282,owner occupied,South West
20220019520,2490.0962821438748,owner occupied,East
20220019522,1515.4375208193576,owner occupied,Yorkshire and the Humber
20220019525,4877.676363740081,owner occupied,East
20220019527,4123.922831284441,owner occupied,South East
20220019528,3628.662655286851,owner occupied,East Midlands
20220019531,1518.976698582815,owner occupied,Yorkshire and the Humber
20220019537,3110.0896570688446,local authority,East
20220019538,13754.679717606115,owner occupied,London
20220019543,1701.3197134122886,private rented,London
20220019547,772.0028303281227,housing association,South East
20220019548,2670.022481554005,housing association,East
20220019549,2344.1625321315846,owner occupied,Yorkshire and the Humber
20220019550,1585.361681181638,housing association,North East
20220019553,1548.0757824183509,private rented,London
20220019554,1652.5987945156282,owner occupied,South East
20220019561,2845.382496642459,owner occupied,East Midlands
20220019571,588.7013220474153,private rented,London
20220019576,4096.635566313592,owner occupied,East Midlands
20220019582,3489.7272651945955,local authority,Yorkshire and the Humber
20220019583,1354.6279317683848,housing association,South East
20220019584,1214.687037665263,housing association,North West
20220019585,1897.659423727729,private rented,West Midlands
20220019587,1299.7970805109321,private rented,North West
20220019589,1269.9627275732576,local authority,London
20220019590,4147.684402921669,private rented,Yorkshire and the Humber
20220019591,1565.405499328191,local authority,London
20220019593,7037.975463592205,owner occupied,East
20220019594,1150.744566043075,housing association,East
20220019601,4860.270582246221,owner occupied,West Midlands
20220019608,2861.8592551431057,local authority,East Midlands
20220019610,942.9888516842304,private rented,South East
20220019611,3720.1399867198925,owner occupied,East
20220019613,3889.512130132716,owner occupied,South West
20220019615,5323.678884476697,housing association,North West
20220019616,3053.3807624757683,owner occupied,East
20220019618,2609.704346343657,private rented,North East
20220019619,1688.194654280262,owner occupied,London
20220019620,1197.9808879795487,private rented,East Midlands
20220019625,2007.156012174669,housing association,West Midlands
20220019626,2079.811806415764,housing association,South West
20220019630,813.4501856433408,housing association,Yorkshire and the Humber
20220019634,3724.0379180425207,owner occupied,East Midlands
20220019649,1984.527556863266,owner occupied,South East
20220019650,1646.3029583449177,owner occupied,South West
20220019652,3786.4213305087264,owner occupied,East
20220019655,1648.2291142288707,local authority,West Midlands
20220019663,3283.8250420809486,owner occupied,North West
20220019666,1915.3515144004798,housing association,London
20220019671,2117.554172622124,local authority,London
20220019672,2926.571471814179,housing association,West Midlands
20220019674,2810.4556842985526,owner occupied,South East
20220019675,16285.404627819305,owner occupied,London
20220019676,2438.8103380946654,local authority,London
20220019684,779.0209118628709,owner occupied,North West
20220019685,1533.247450194366,owner occupied,South West
20220019688,3178.047037258204,housing association,South West
20220019695,703.2439216667175,local authority,Yorkshire and the Humber
20220019697,1658.7756838838477,private rented,London
20220019700,2829.474524015808,private rented,South East
20220019701,511.2518375334674,private rented,North West
20220019703,4553.033149620004,owner occupied,London
20220019704,961.7836375056672,housing association,West Midlands
20220019705,310.79084860323866,owner occupied,South East
20220019706,813.3900195043541,housing association,East
20220019712,1742.943335507432,owner occupied,North West
20220019714,860.4160216130869,owner occupied,East
20220019718,2554.463760371961,owner occupied,North West
20220019720,1453.977227112456,owner occupied,South West
20220019721,1726.6253767180729,owner occupied,South West
20220019722,5029.918087123131,housing association,West Midlands
20220019723,1768.5055010792162,owner occupied,East
20220019725,1828.7942690216419,owner occupied,South East
20220019726,2193.0970660655476,owner occupied,East
20220019733,1601.2152262094758,owner occupied,South West
20220019736,1945.778987857367,owner occupied,East
20220019740,3009.006080446053,local authority,East Midlands
20220019741,839.7699694719187,private rented,South West
20220019743,1977.942195316208,owner occupied,South East
20220019745,4363.933505156408,owner occupied,East
20220019746,1476.1446772330253,owner occupied,West Midlands
20220019748,3339.2500238412126,owner occupied,South East
20220019749,2310.2043291809596,local authority,South East
20220019751,280.16229949717297,owner occupied,South West
20220019753,3178.5473091210706,owner occupied,South East
20220019754,1898.419819972902,owner occupied,North West
20220019763,3178.8802226246507,local authority,East
20220019777,2492.847234396224,private rented,London
20220019779,5623.703031580202,owner occupied,West Midlands
20220019780,436.2491128678508,housing association,South East
20220019790,5595.9911718949425,private rented,London
20220019793,286.4565075448727,owner occupied,London
20220019796,1059.9500521338095,housing association,South West
20220019801,1375.879161655125,owner occupied,South West
20220019804,398.2721015869642,owner occupied,North West
20220019808,1728.5730368634208,owner occupied,East
20220019810,5462.567251290633,owner occupied,South East
20220019812,1385.985803491597,owner occupied,South West
20220019813,1809.5078111619468,owner occupied,South East
20220019819,9933.002925230978,owner occupied,North West
20220019822,1860.5999017756587,owner occupied,South West
20220019823,1742.7422878604573,owner occupied,East Midlands
20220019829,2190.761111707845,local authority,West Midlands
20220019837,13207.64077683259,owner occupied,North West
20220019838,1298.5852198149246,local authority,South East
20220019846,2078.7036798218815,owner occupied,East
20220019850,2105.3945521663695,private rented,South East
20220019854,961.2103063957469,housing association,South East
20220019859,764.3070230356557,owner occupied,North West
20220019862,3871.9230961101857,owner occupied,London
20220019864,628.8659910614557,owner occupied,East
20220019870,343.1279812925555,local authority,West Midlands
20220019871,3302.8391701047426,private rented,North West
20220019873,1491.0254807322658,housing association,West Midlands
20220019877,963.0853143180698,owner occupied,London
20220019878,1056.5672486493265,housing association,North West
20220019882,4747.572971145597,owner occupied,South East
20220019886,2183.4423369650826,owner occupied,West Midlands
20220019889,827.2405170610116,owner occupied,Yorkshire and the Humber
20220019891,369.8236120856164,owner occupied,South East
20220019897,2336.478716481567,owner occupied,Yorkshire and the Humber
20220019900,2475.437554600794,owner occupied,North West
20220019902,9611.407639329072,private rented,London
20220019903,1007.5449021025053,owner occupied,London
20220019904,903.5925666505084,owner occupied,South West
20220019905,5330.06240392519,owner occupied,West Midlands
20220019909,1282.2015332676194,housing association,North West
20220019911,6184.708110206303,private rented,West Midlands
20220019912,1487.8731918596063,private rented,South West
20220019914,1403.150145950394,owner occupied,East
20220019917,2609.0775380691775,owner occupied,South West
20220019919,1538.0822964182235,private rented,South West
20220019922,2667.259858220072,owner occupied,London
20220019923,1563.8295809422616,private rented,West Midlands
20220019924,1492.117057007745,owner occupied,East
20220019927,2600.1307859835474,local authority,South East
20220019933,2699.9508871697744,owner occupied,London
20220019941,2961.506539483903,private rented,South East
20220019943,993.6426126995584,owner occupied,Yorkshire and the Humber
20220019946,4905.672607738092,owner occupied,West Midlands
20220019947,3259.64391432782,owner occupied,South East
20220019952,2461.4730326367508,local authority,South East
20220019954,4169.114399235763,owner occupied,South East
20220019955,8483.084732771977,private rented,London
20220019963,1003.4194643245612,housing association,Yorkshire and the Humber
20220019966,3198.4865811847926,owner occupied,East Midlands
20220019972,3907.4895662260833,owner occupied,South East
20220019974,2386.2697966962246,owner occupied,South West
20220019978,1602.2592351436829,owner occupied,South East
20220019979,2487.613113707179,housing association,South East
20220019981,1803.2074055038456,owner occupied,North West
20220019985,1961.084964261647,private rented,North West
20220019991,6375.564882209786,private rented,London
20220020001,2011.6251655063393,owner occupied,North West
20220020006,312.1155598227265,housing association,South East
20220020009,1970.7754242115868,owner occupied,West Midlands
20220020018,3115.2939609705454,owner occupied,East
20220020019,1747.227510120983,owner occupied,East
20220020020,5413.662546378694,owner occupied,South East
20220020021,1876.2496657714946,owner occupied,London
20220020025,496.2563993825787,owner occupied,South West
20220020031,554.7127418803335,owner occupied,London
20220020032,1036.9830928265626,housing association,East
20220020033,2431.256247418363,owner occupied,South East
20220020034,3607.247747670601,owner occupied,South East
20220020038,2183.264108075533,owner occupied,East Midlands
20220020039,1184.8239965732523,owner occupied,South West
20220020042,2930.3142869380213,owner occupied,South East
20220020043,1647.4546262429833,owner occupied,North West
20220020050,6063.998542903507,owner occupied,East
20220020052,1317.640616881666,private rented,London
20220020062,686.7882718319781,housing association,South East
20220020065,5646.167117047006,local authority,East
20220020069,973.5507482010029,housing association,East Midlands
20220020070,3244.109639664531,owner occupied,South West
20220020076,1063.3272712091798,housing association,South East
20220020081,2332.2412269473116,owner occupied,East
20220020089,3426.369067184487,private rented,East
20220020090,2335.998702123992,owner occupied,South East
20220020091,2064.418469830719,owner occupied,North West
20220020093,552.520286123185,private rented,East
20220020095,698.6843488263737,housing association,East
20220020097,1508.2706029363032,owner occupied,Yorkshire and the Humber
20220020100,1515.756278444681,housing association,East Midlands
20220020101,1451.5039938475481,local authority,South East
20220020105,1921.7530996403123,owner occupied,North West
20220020107,4605.285798130746,housing association,London
20220020112,2387.130299658182,owner occupied,North West
20220020114,1617.3659784961028,housing association,East Midlands
20220020122,779.4747778781827,housing association,Yorkshire and the Humber
20220020124,1872.946170421989,owner occupied,West Midlands
20220020126,1566.4266422010603,owner occupied,South West
20220020128,544.2904668022776,owner occupied,East Midlands
20220020133,3943.0800036083588,owner occupied,West Midlands
20220020134,1266.4449973076175,owner occupied,East
20220020136,2080.3715772079704,local authority,Yorkshire and the Humber
20220020147,6366.419530635283,owner occupied,North East
20220020151,1091.548232656901,owner occupied,South West
20220020160,1049.524870078474,housing association,North West
20220020167,829.5523249175317,owner occupied,West Midlands
20220020171,2439.54170423943,private rented,East Midlands
20220020173,1755.9996767631164,owner occupied,North West
20220020176,3320.7621593736762,owner occupied,London
20220020180,883.453948340121,local authority,South West
20220020181,3741.0527539308832,housing association,East
20220020182,7655.006962644412,owner occupied,East
20220020185,851.5111870360198,owner occupied,London
20220020187,5684.194897143582,owner occupied,North West
20220020188,4364.200753856898,housing association,South East
20220020194,1436.0148622789352,local authority,East Midlands
20220020196,4578.581824477306,owner occupied,East
20220020199,964.3920634904823,local authority,South West
20220020202,2083.1581161446534,owner occupied,East
20220020211,4824.147119677325,local authority,North East
20220020212,1085.3960280662327,housing association,North East
20220020216,1003.7505331847794,private rented,West Midlands
20220020217,1921.7366712283883,owner occupied,South East
20220020220,1364.1757394802848,housing association,North West
20220020221,3782.3213516790834,owner occupied,Yorkshire and the Humber
20220020222,1202.379134255161,housing association,East Midlands
20220020224,674.0564688239397,local authority,Yorkshire and the Humber
20220020225,2909.7410455589165,owner occupied,North West
20220020228,5306.998837378124,owner occupied,Yorkshire and the Humber
20220020229,1885.6327887041605,owner occupied,East
20220020233,3240.9828674573855,owner occupied,East
20220020234,2024.175561625791,owner occupied,Yorkshire and the Humber
20220020235,2556.229591108735,owner occupied,North West
20220020237,10699.65340778204,private rented,South West
20220020240,3513.9260758636015,owner occupied,South West
20220020249,3236.878168499929,private rented,Yorkshire and the Humber
20220020251,832.3386733989834,local authority,Yorkshire and the Humber
20220020254,2038.212139269823,private rented,North West
20220020255,1989.0636714820703,owner occupied,South East
20220020258,827.4042301761605,private rented,London
20220020261,1608.4523600020939,private rented,London
20220020264,1582.6246800161184,owner occupied,North East
20220020266,1798.7515689270026,owner occupied,Yorkshire and the Humber
20220020284,3092.6277217051047,owner occupied,South West
20220020291,2381.95953466068,owner occupied,North West
20220020293,8409.14145215669,owner occupied,London
20220020295,358.61116496522897,owner occupied,South East
20220020297,998.1005196264928,owner occupied,North West
20220020298,658.6279291544574,local authority,North West
20220020301,7504.619723295049,owner occupied,London
20220020306,3820.8159698065397,owner occupied,London
20220020310,1447.3002145423234,housing association,West Midlands
20220020314,931.7236835971554,private rented,East
20220020315,3068.707821486744,owner occupied,South East
20220020317,3402.190481768236,private rented,London
20220020319,1534.4642609563953,housing association,West Midlands
20220020320,6974.095513780566,private rented,London
20220020321,2159.8300306703904,owner occupied,East
20220020325,355.0833730955556,owner occupied,East
20220020326,3414.4336770886534,owner occupied,West Midlands
20220020328,1276.0698362436688,housing association,East
20220020336,2799.3060682582664,private rented,South East
20220020344,1677.289183844818,owner occupied,North West
20220020346,5202.873336547598,private rented,Yorkshire and the Humber
20220020347,1372.2800208761619,private rented,West Midlands
20220020349,6270.431146046385,private rented,West Midlands
20220020351,682.0357464549644,local authority,North East
20220020352,2902.235531284939,private rented,South East
20220020354,1587.7090928548735,owner occupied,London
20220020356,3009.790668124905,owner occupied,East Midlands
20220020358,1386.1539194920845,owner occupied,South West
20220020360,2934.79252367568,local authority,London
20220020362,623.073297180837,owner occupied,North East
20220020369,2891.859983187248,owner occupied,North West
20220020371,4214.14798001758,private rented,West Midlands
20220020380,1042.273910508342,local authority,West Midlands
20220020383,2765.671385056255,owner occupied,South East
20220020391,3710.0483615411595,owner occupied,East
20220020395,1596.7596231594837,owner occupied,South West
20220020398,1358.7857044059242,local authority,West Midlands
20220020400,2299.2015342280706,private rented,South West
20220020404,1102.816534028844,private rented,North West
20220020405,1454.1341140671032,housing association,North West
20220020407,2538.8136203274953,owner occupied,West Midlands
20220020408,2163.641930879994,owner occupied,East Midlands
20220020409,11393.40619844856,owner occupied,South East
20220020411,2064.3105329068753,owner occupied,East
20220020412,385.8072398368118,housing association,West Midlands
20220020417,2385.898594131992,owner occupied,West Midlands
20220020420,4453.3172933717815,local authority,West Midlands
20220020424,2220.600303260617,owner occupied,East
20220020425,3028.79680796534,owner occupied,South East
20220020426,2395.0072446436257,private rented,Yorkshire and the Humber
20220020427,2202.8359378179475,private rented,Yorkshire and the Humber
20220020428,2028.0074877237662,owner occupied,South East
20220020429,2796.790771792013,housing association,South East
20220020430,3812.3858257542565,local authority,London
20220020431,1332.355147820482,owner occupied,North West
20220020432,794.795715288382,owner occupied,North East
20220020434,1255.7059594569723,owner occupied,London
20220020436,2164.4477701413075,owner occupied,Yorkshire and the Humber
20220020437,1247.9583307158666,owner occupied,Yorkshire and the Humber
20220020447,6977.647820747361,private rented,London
20220020450,1253.9555800335706,private rented,East
20220020452,1118.1608868471574,private rented,North West
20220020455,2483.8332872187307,owner occupied,East Midlands
20220020460,3565.0123585560405,owner occupied,South East
20220020461,2068.816393183338,owner occupied,South East
20220020462,1871.5666812083257,private rented,London
20220020470,627.9007932939444,owner occupied,South East
20220020472,1328.9494491472963,owner occupied,East
20220020474,1679.532206392656,owner occupied,North West
20220020476,2365.5797470172593,local authority,West Midlands
20220020480,3919.546479852617,owner occupied,South East
20220020482,3258.8404693550287,local authority,South East
20220020487,1869.4510035443616,owner occupied,South West
20220020490,1056.4849129246195,owner occupied,Yorkshire and the Humber
20220020492,1819.0298480691556,owner occupied,South East
20220020500,1350.4993743488533,private rented,North West
20220020501,2851.739053450633,local authority,South East
20220020502,2890.9178793338033,owner occupied,North West
20220020511,1847.2540408076682,owner occupied,London
20220020513,1448.8536842806172,housing association,East
20220020515,1518.86367690808,owner occupied,London
20220020517,847.1504766720838,housing association,North West
20220020527,2287.5595616910987,owner occupied,South East
20220020530,3684.2881160595584,private rented,Yorkshire and the Humber
20220020546,730.2872113106338,local authority,East
20220020548,2358.8884581119883,private rented,South East
20220020554,642.5023026849784,owner occupied,North West
20220020556,2502.7247034543025,owner occupied,South East
20220020563,1593.2004121649388,owner occupied,South West
20220020565,12376.076651128165,private rented,South East
20220020566,2109.1490383127866,private rented,East
20220020567,1798.4518242353372,owner occupied,South East
20220020569,546.5902372859163,housing association,East Midlands
20220020573,1310.207526101231,private rented,Yorkshire and the Humber
20220020576,3072.5451422752494,private rented,East
20220020577,1371.0428322349,housing association,North East
20220020583,2558.6477437650656,owner occupied,East
20220020584,924.501828116591,private rented,North West
20220020586,755.8501539504405,owner occupied,South West
20220020587,2235.5939037487396,owner occupied,South West
20220020591,2044.6400687463004,owner occupied,London
20220020594,3490.7710718066523,owner occupied,North West
20220020595,3858.5702238332237,owner occupied,Yorkshire and the Humber
20220020603,1197.8254672080543,local authority,South East
20220020605,4524.791695400604,owner occupied,North West
20220020609,551.62180932866,owner occupied,West Midlands
20220020614,760.6110579983057,housing association,South East
20220020615,2121.7312346408225,owner occupied,Yorkshire and the Humber
20220020618,911.4592927667439,housing association,West Midlands
20220020624,728.0071632560378,private rented,East
20220020629,1409.6439392976295,local authority,East
20220020631,1721.258971352881,owner occupied,South West
20220020635,3305.7329654806204,owner occupied,East Midlands
20220020637,1845.0103408498328,owner occupied,South West
20220020641,1246.1181674718555,owner occupied,Yorkshire and the Humber
20220020648,4004.2352758455845,private rented,South West
20220020649,3461.3219658072867,owner occupied,South East
20220020652,450.9258655706242,private rented,East
20220020653,1378.7812894378249,owner occupied,South West
20220020655,1866.097587897339,housing association,North West
20220020658,450.01055180316587,local authority,Yorkshire and the Humber
20220020659,633.1148630057459,housing association,South East
20220020663,7388.828683049579,owner occupied,North East
20220020664,1160.657231579547,housing association,North West
20220020665,2468.70019781606,private rented,West Midlands
20220020667,1166.3660357578026,housing association,South East
20220020674,1610.9301559319201,owner occupied,West Midlands
20220020677,4444.045671511514,owner occupied,East Midlands
20220020680,5123.106271555053,private rented,North West
20220020681,1793.47691467978,owner occupied,North East
20220020686,496.55267604302287,owner occupied,South East
20220020689,5538.349569889695,owner occupied,South West
20220020693,1704.0853903356697,owner occupied,South West
20220020699,2635.057835084017,owner occupied,East
20220020702,1638.6671106038534,housing association,South East
20220020707,6131.445193820728,owner occupied,North West
20220020709,2355.052669252726,private rented,North West
20220020713,3026.6585697200967,owner occupied,East
20220020715,1440.9018640691784,owner occupied,London
20220020716,827.8326086767727,owner occupied,South East
20220020717,2023.796603499895,owner occupied,South East
20220020720,1473.2712101118832,owner occupied,South West
20220020721,8576.083438832335,private rented,London
20220020722,1393.9496595894893,owner occupied,South East
20220020724,2503.604181750274,owner occupied,South East
20220020729,427.0733914235526,local authority,North East
20220020730,8681.607844235217,owner occupied,Yorkshire and the Humber
20220020731,1512.1663066908923,owner occupied,East Midlands
20220020733,1822.2762000699338,housing association,South East
20220020735,2206.0316241675396,owner occupied,East
20220020737,1937.9934656450323,owner occupied,South West
20220020744,974.5830550391044,local authority,Yorkshire and the Humber
20220020745,892.3326683852814,private rented,South West
20220020754,2142.059507052515,owner occupied,East Midlands
20220020759,1155.7776000389977,owner occupied,North West
20220020760,1217.8477548379883,owner occupied,South West
20220020761,3290.433527152545,owner occupied,East
20220020762,1350.9623243215422,housing association,North East
20220020763,1539.9384585174753,housing association,North West
20220020770,1083.1406807118558,owner occupied,North West
20220020772,1338.774389131477,local authority,London
20220020774,1778.3218756728552,owner occupied,South West
20220020775,1227.3052112606786,housing association,South East
20220020778,2482.527564489046,owner occupied,West Midlands
20220020784,945.5456491001252,local authority,South West
20220020801,1499.8205741503668,owner occupied,South West
20220020807,819.9601496154129,local authority,North West
20220020810,3090.6785028132585,owner occupied,North West
20220020812,3979.1495659768284,owner occupied,South East
20220020814,1002.8193435760878,private rented,East
20220020815,1221.598689103821,housing association,East
20220020820,2234.026510880148,owner occupied,South West
20220020826,795.2066171362441,private rented,South East
20220020827,1834.174668892805,owner occupied,Yorkshire and the Humber
20220020832,1410.683088768437,private rented,East
20220020833,7464.547897299682,owner occupied,West Midlands
20220020834,1144.4593601825065,housing association,North West
20220020840,4533.971958194399,owner occupied,London
20220020846,1688.0301863244774,private rented,West Midlands
20220020848,2136.5642607731015,owner occupied,North East
20220020849,2726.7212907107964,owner occupied,South East
20220020856,752.6064475807577,housing association,South East
20220020858,2416.1577295601296,owner occupied,North East
20220020861,4970.71762899097,private rented,South East
20220020863,3097.8089826289643,private rented,Yorkshire and the Humber
20220020865,513.6078774712198,local authority,South East
20220020866,3824.401194526888,housing association,South East
20220020868,773.721275841138,local authority,East
20220020876,1507.1811818658505,housing association,South West
20220020878,3673.5522812430813,private rented,London
20220020887,1957.3221891778448,private rented,South East
20220020894,4044.3452927164244,housing association,London
20220020895,1570.7408153525357,owner occupied,South East
20220020898,493.4879975787468,owner occupied,South West
20220020899,4497.33791869468,housing association,North East
20220020900,3631.1818764666573,owner occupied,North West
20220020903,1274.2053871860849,owner occupied,North East
20220020905,1393.3202595301495,private rented,South West
20220020908,3416.5941966315645,owner occupied,Yorkshire and the Humber
20220020909,4832.743358989757,owner occupied,London
20220020913,501.94641259255013,housing association,South West
20220020916,1649.7500126081582,owner occupied,South East
20220020926,11224.737178288136,owner occupied,London
20220020932,1760.4494511146418,housing association,Yorkshire and the Humber
20220020935,5507.52892406809,owner occupied,North East
20220020951,1849.4203501834754,owner occupied,North West
20220020954,1436.6583118515755,owner occupied,South West
20220020956,5000.400310771833,housing association,South East
20220020958,2909.7773936742215,owner occupied,North West
20220020964,4368.109081188876,owner occupied,West Midlands
20220020968,1164.2871645621424,owner occupied,Yorkshire and the Humber
20220020976,658.4427082169042,local authority,South East
20220020979,1565.1004803607373,owner occupied,North West
20220020985,1275.0049377049284,private rented,Yorkshire and the Humber
20220020991,1741.0231480782986,owner occupied,North West
20220020992,6039.38421529617,owner occupied,London
20220021001,7435.964316392713,owner occupied,North West
20220021003,2236.2120589150236,owner occupied,South East
20220021004,472.88185148322555,private rented,East
20220021005,4505.598670577225,private rented,South East
20220021006,473.01991191322577,owner occupied,South East
20220021007,2353.176287885911,housing association,North East
20220021008,672.7013878136735,local authority,Yorkshire and the Humber
20220021009,2375.689239175204,owner occupied,North West
20220021010,9283.311533447732,private rented,South West
20220021012,1194.0074878253208,housing association,North West
20220021016,8839.24544237371,private rented,London
20220021018,2163.6819915600618,owner occupied,North East
20220021020,880.2052834920214,owner occupied,Yorkshire and the Humber
20220021029,2765.7959089231376,owner occupied,London
20220021031,2031.5343960567538,private rented,London
20220021032,2592.861778079624,owner occupied,South East
20220021034,693.5222299815111,owner occupied,Yorkshire and the Humber
20220021036,2507.5223695791606,owner occupied,Yorkshire and the Humber
20220021041,2423.3978596805573,owner occupied,North West
20220021047,492.22205911989016,housing association,East
20220021048,860.1606433524832,housing association,North West
20220021051,2914.144816204409,owner occupied,North West
20220021052,892.4314427431802,owner occupied,London
20220021054,451.67645182062853,owner occupied,South East
20220021055,6522.418572262265,owner occupied,South West
20220021059,13945.242274519354,owner occupied,North West
20220021060,2505.722825329721,owner occupied,East
20220021064,1778.130568215756,housing association,East
20220021067,4222.765196589824,owner occupied,North East
20220021072,316.4771487614277,owner occupied,South East
20220021073,2839.688403551344,owner occupied,North West
20220021079,481.28103125724715,private rented,East Midlands
20220021080,1639.741797660552,housing association,North West
20220021081,452.2684093004292,owner occupied,South East
20220021083,839.2253572203633,private rented,Yorkshire and the Humber
20220021084,1728.8934458476965,owner occupied,London
20220021088,1684.1987749759767,owner occupied,South West
